project_name,module,code_num_topics,test_num_topics,code_shown_topics,code_topics,test_shown_topics,test_topics,doc_num_topics,doc_shown_topics,doc_topics,domains,weight_dist
01_dubbo,dubbo-cluster,9,6,"[(0, [('merger', 0.11644696), ('model', 0.07603134), ('scope', 0.071488425), ('aware', 0.051250823), ('end', 0.043077942), ('error', 0.028799066), ('mergeable', 0.025266137), ('map', 0.023670264), ('match', 0.022135578), ('concurrent', 0.022119654)]), (1, [('match', 0.091317944), ('value', 0.051517453), ('bool', 0.051515967), ('exact', 0.051316556), ('weight', 0.04639028), ('result', 0.040506452), ('destination', 0.0387671), ('traffic', 0.030252617), ('policy', 0.030250847), ('subset', 0.025997857)]), (2, [('rule', 0.14626262), ('mesh', 0.112857595), ('listener', 0.09117366), ('app', 0.06800292), ('merger', 0.0645022), ('map', 0.04897422), ('merge', 0.038698796), ('item', 0.029915078), ('array', 0.027448686), ('error', 0.018291418)]), (3, [('rule', 0.11983888), ('key', 0.056891438), ('invoker', 0.05277781), ('node', 0.04898548), ('router', 0.04642649), ('destination', 0.032258622), ('service', 0.030859988), ('map', 0.030513825), ('virtual', 0.030137978), ('output', 0.030079622)]), (4, [('url', 0.16213118), ('invoker', 0.09896658), ('invocation', 0.07677892), ('configurator', 0.065162025), ('load', 0.043291673), ('balance', 0.038362145), ('spec', 0.035051133), ('item', 0.033405017), ('service', 0.028964603), ('select', 0.027058465)]), (5, [('map', 0.105347216), ('match', 0.10502918), ('invoker', 0.057994414), ('destination', 0.036179494), ('invocation', 0.033138935), ('route', 0.03063515), ('group', 0.026617277), ('tag', 0.025453761), ('context', 0.024941623), ('rule', 0.024665922)]), (6, [('router', 0.19673592), ('url', 0.12030573), ('state', 0.081240535), ('invoker', 0.063196234), ('bit', 0.046683908), ('invocation', 0.03767079), ('factory', 0.0282995), ('snapshot', 0.022883156), ('chain', 0.0220036), ('rule', 0.017532367)]), (7, [('bit', 0.08220313), ('model', 0.07127446), ('address', 0.046027787), ('application', 0.045475725), ('enable', 0.03877347), ('service', 0.038685195), ('iterator', 0.033885144), ('key', 0.032090303), ('hash', 0.030231724), ('add', 0.02950923)]), (8, [('invoker', 0.20378046), ('cluster', 0.10389194), ('invocation', 0.06497257), ('directory', 0.06436914), ('filter', 0.047853276), ('url', 0.041425634), ('rpc', 0.035373632), ('chain', 0.024298597), ('result', 0.023649782), ('invoke', 0.023163794)])]","[['merger', 'model', 'scope', 'aware', 'end', 'error', 'mergeable', 'map', 'match', 'concurrent'], ['match', 'value', 'bool', 'exact', 'weight', 'result', 'destination', 'traffic', 'policy', 'subset'], ['rule', 'mesh', 'listener', 'app', 'merger', 'map', 'merge', 'item', 'array', 'error'], ['rule', 'key', 'invoker', 'node', 'router', 'destination', 'service', 'map', 'virtual', 'output'], ['url', 'invoker', 'invocation', 'configurator', 'load', 'balance', 'spec', 'item', 'service', 'select'], ['map', 'match', 'invoker', 'destination', 'invocation', 'route', 'group', 'tag', 'context', 'rule'], ['router', 'url', 'state', 'invoker', 'bit', 'invocation', 'factory', 'snapshot', 'chain', 'rule'], ['bit', 'model', 'address', 'application', 'enable', 'service', 'iterator', 'key', 'hash', 'add'], ['invoker', 'cluster', 'invocation', 'directory', 'filter', 'url', 'rpc', 'chain', 'result', 'invoke']]","[(0, [('invoker', 0.10217771), ('hello', 0.05992631), ('menu', 0.054558955), ('service', 0.053611033), ('load', 0.05249133), ('balance', 0.05208242), ('user', 0.04962977), ('map', 0.047270212), ('weight', 0.042205002), ('mock', 0.038537472)]), (1, [('invoker', 0.19897738), ('invocation', 0.083328135), ('url', 0.06688253), ('cluster', 0.06601764), ('mock', 0.040479008), ('result', 0.037678283), ('directory', 0.036124587), ('rpc', 0.03306755), ('balance', 0.025592005), ('invoke', 0.024439938)]), (2, [('attachment', 0.07316804), ('value', 0.05959607), ('key', 0.059594505), ('invoker', 0.051568862), ('sticky', 0.050532024), ('invoke', 0.043281395), ('integer', 0.04146468), ('service', 0.036971923), ('retry', 0.027913792), ('field', 0.027851868)]), (3, [('url', 0.10487272), ('model', 0.05319936), ('merge', 0.05107742), ('merger', 0.050202783), ('module', 0.048412416), ('router', 0.04473707), ('provider', 0.043238565), ('factory', 0.03175894), ('init', 0.02536044), ('script', 0.024890149)]), (4, [('match', 0.14565185), ('configurator', 0.05033968), ('mock', 0.034466535), ('bool', 0.034434933), ('join', 0.034377582), ('absent', 0.018548729), ('message', 0.01854611), ('runtime', 0.01854611), ('uid', 0.018546106), ('request', 0.018546067)]), (5, [('rule', 0.18608806), ('service', 0.08528449), ('app', 0.083061896), ('demo', 0.054080352), ('map', 0.052637883), ('suffix', 0.037163317), ('clear', 0.037160818), ('change', 0.03715818), ('api', 0.035819072), ('url', 0.030535907)])]","[['invoker', 'hello', 'menu', 'service', 'load', 'balance', 'user', 'map', 'weight', 'mock'], ['invoker', 'invocation', 'url', 'cluster', 'mock', 'result', 'directory', 'rpc', 'balance', 'invoke'], ['attachment', 'value', 'key', 'invoker', 'sticky', 'invoke', 'integer', 'service', 'retry', 'field'], ['url', 'model', 'merge', 'merger', 'module', 'router', 'provider', 'factory', 'init', 'script'], ['match', 'configurator', 'mock', 'bool', 'join', 'absent', 'message', 'runtime', 'uid', 'request'], ['rule', 'service', 'app', 'demo', 'map', 'suffix', 'clear', 'change', 'api', 'url']]",8,"[(0, [('service', 0.005111123), ('see', 0.0051097097), ('issue', 0.0051079798), ('sample', 0.0051079704), ('project', 0.0051078573), ('github', 0.00510734), ('contribute', 0.005107288), ('list', 0.005107252), ('build', 0.005106666), ('guide', 0.0051064775)]), (1, [('contribute', 0.0051088966), ('issue', 0.0051088682), ('sample', 0.0051074587), ('project', 0.005107246), ('service', 0.0051067085), ('see', 0.005106511), ('admin', 0.00510588), ('build', 0.005105674), ('list', 0.0051055965), ('report', 0.0051054675)]), (2, [('issue', 0.0051891827), ('service', 0.0051683057), ('project', 0.005159649), ('list', 0.0051566046), ('see', 0.0051543643), ('github', 0.0051533207), ('report', 0.00514641), ('sample', 0.005140595), ('contribute', 0.005134551), ('follow', 0.005134479)]), (3, [('service', 0.005125395), ('see', 0.0051159337), ('project', 0.005114933), ('build', 0.0051138313), ('github', 0.005113416), ('sample', 0.0051128617), ('issue', 0.005112514), ('admin', 0.005112212), ('follow', 0.0051119267), ('list', 0.005110668)]), (4, [('see', 0.0051111165), ('issue', 0.005111001), ('sample', 0.0051098303), ('service', 0.0051097716), ('contribute', 0.0051095276), ('guide', 0.005108465), ('github', 0.005107615), ('project', 0.005107138), ('list', 0.0051066885), ('report', 0.0051065604)]), (5, [('service', 0.0051189237), ('sample', 0.0051163635), ('see', 0.005115721), ('issue', 0.0051154317), ('please', 0.005113816), ('project', 0.00511341), ('github', 0.0051125744), ('contribute', 0.0051122345), ('report', 0.0051111043), ('list', 0.0051106135)]), (6, [('service', 0.0051093847), ('issue', 0.005109037), ('contribute', 0.0051080813), ('see', 0.0051078633), ('github', 0.005107489), ('project', 0.005106736), ('report', 0.005106628), ('sample', 0.005106163), ('build', 0.005105954), ('guide', 0.0051058317)]), (7, [('service', 0.02195701), ('see', 0.018875599), ('issue', 0.018873114), ('contribute', 0.015794324), ('sample', 0.015793554), ('github', 0.015793106), ('project', 0.01579236), ('guide', 0.012713195), ('admin', 0.012712953), ('build', 0.012712242)])]","[['service', 'see', 'issue', 'sample', 'project', 'github', 'contribute', 'list', 'build', 'guide'], ['contribute', 'issue', 'sample', 'project', 'service', 'see', 'admin', 'build', 'list', 'report'], ['issue', 'service', 'project', 'list', 'see', 'github', 'report', 'sample', 'contribute', 'follow'], ['service', 'see', 'project', 'build', 'github', 'sample', 'issue', 'admin', 'follow', 'list'], ['see', 'issue', 'sample', 'service', 'contribute', 'guide', 'github', 'project', 'list', 'report'], ['service', 'sample', 'see', 'issue', 'please', 'project', 'github', 'contribute', 'report', 'list'], ['service', 'issue', 'contribute', 'see', 'github', 'project', 'report', 'sample', 'build', 'guide'], ['service', 'see', 'issue', 'contribute', 'sample', 'github', 'project', 'guide', 'admin', 'build']]","['Bayesian inference', 'Containerization', 'File Transfer Protocol', 'HTTP client', 'HTTP server', 'Image analysis', 'Kalman filter', 'Malware Analysis', 'Parser combinator', 'Semantic Web', 'Web Components', 'WebSocket', 'World Wide Web', 'algorithm', 'algorithmic trading', 'analytics', 'application performance management', 'artificial intelligence', 'artificial neural network', 'audio signal processing', 'authentication', 'automation', 'back end', 'backup', 'benchmark', 'big data', 'blockchain', 'classification', 'client', 'cloud computing', 'cluster analysis', 'code generation', 'command-line interface', 'compiler', 'computational science', 'computer configuration', 'computer data storage', 'content management system', 'continuous integration', 'cryptocurrency', 'data analysis', 'data binding', 'data compression', 'data mining', 'data science', 'data structure', 'data visualization', 'data', 'database', 'deep learning', 'deep neural network', 'dependency injection', 'design', 'digital audio', 'digital image processing', 'digital security', 'distributed computing', 'distributed database', 'distributed system', 'electronic trading platform', 'email', 'encryption', 'extract, transform, load', 'file system', 'front end', 'game engine', 'game server', 'geographic information system', 'graph algorithm', 'graph database', 'graphical user interface', 'image classification', 'image segmentation', 'information processing', 'instant messaging', 'internet of things', 'language model', 'linear regression', 'logging', 'long short-term memory', 'machine learning', 'machine translation', 'microservices', 'middleware', 'natural language processing', 'natural language', 'network analysis', 'network monitoring', 'object detection', 'object–relational mapping', 'operating system', 'optical character recognition', 'package management system', 'password manager', 'pattern matching', 'penetration test', 'random forest', 'recommender system', 'regular expression', 'reinforcement learning', 'rendering', 'router', 'routing', 'scheduler', 'search engine', 'search', 'security', 'serialization', 'server', 'shell tool', 'signal processing', 'smart contract', 'software testing', 'sorting algorithm', 'static program analysis tool', 'static program analysis', 'static site generator', 'stock market', 'stream processing', 'streaming media', 'support vector machine', 'telecommunications network', 'test automation', 'text classification', 'text editor', 'text mining', 'text processing', 'time series', 'unit testing', 'user interface', 'validator', 'virtual machine', 'web application security', 'web application', 'web browser engine', 'web browser', 'web crawler', 'web scraping', 'web server', 'web service', 'website', 'word embedding']","[0.0006186695022802121, 0.001075709038256659, 0.05334238921632947, 0.012835250869929265, 0.05618745874442517, 0.009280042534203182, 0.002938680135831008, 0.00015466737557005302, 0.0052131288197580705, 0.0004416272578777052, 0.019620578905464623, 0.00030933475114010604, 0.02130223343762771, 0.012606131141413322, 0.005414787036930514, 0.07856949229802111, 0.02046781607050596, 0.00030933475114010604, 0.0009280042534203182, 0.00030933475114010604, 0.0006186695022802121, 0.04893811514782122, 0.019091349090534896, 0.0019280660840780177, 0.0038537090550818435, 0.3179043564530043, 0.0006186695022802121, 0.0007509620090178113, 0.1072537539824726, 0.16810092419728698, 0.008383624861090094, 0.001076760532515075, 0.02497041032633887, 0.0004640021267101591, 0.0029906388070173816, 0.009020221580467842, 0.01401103780637717, 0.003968674664711348, 0.0021653432579807424, 0.004065739054207947, 0.010459383409543709, 0.10438899395383423, 0.030495288556790914, 0.0007676416341472987, 0.0007225139005963383, 0.08844912636552031, 0.0027802563446404083, 0.0896980198636504, 0.14345896062702412, 0.0004423933511726242, 0.0030674627598630826, 0.003062795658783039, 0.0021910448284736305, 0.0017528358627789044, 0.0019332963993643902, 0.0008764179313894522, 0.09422552447196512, 0.0008867495328352525, 0.0041184942919931435, 0.011207812830332509, 0.00015466737557005302, 0.00014584284678767915, 0.000773336877850265, 0.11545222524526627, 0.005042114668136253, 0.007571409173229391, 0.005230856992607614, 0.002938680135831008, 0.00015466737557005302, 0.002616176109663394, 0.014078453359836155, 0.00015466737557005302, 0.0007672839574442558, 0.00045853819545013175, 0.22660421014680376, 0.0013920063801304773, 0.02207981388604444, 0.0015466737557005303, 0.008512178113246052, 0.0013187248925156504, 0.02380152586832417, 0.0006186695022802121, 0.2045408521492136, 0.0027165546734896993, 0.0017529887787260388, 0.035298326187456805, 0.0012373390045604241, 0.00015466737557005302, 0.09623512432022652, 0.011909387918894085, 0.002771393307487535, 0.0025368162615577723, 0.05412723421806771, 0.0015458764958777033, 0.053015637531954166, 0.05698872300142417, 0.0006186695022802121, 0.0013920063801304773, 0.044757030110253275, 0.0025433342958691785, 0.00014720908595923507, 0.1795199772629186, 0.004389493696740004, 0.0015232519720612175, 0.0013670393983643443, 0.003503307519149635, 0.05380183201450723, 0.0004640021267101591, 0.12282248511583627, 0.0008781488267323042, 0.00154667375570053, 0.025569749814392775, 0.0439831547197203, 0.007372868528372521, 0.0001432207391128755, 0.004731993390674131, 0.013709609856237584, 0.008448126890626993, 0.00848365131135533, 0.037126775333347815, 0.025672274922369013, 0.018332459122457928, 0.018622375104770404, 0.005588840034609671, 0.0009280042534203182, 0.0006962292752393242, 0.010916369925931502, 0.014348700717625505, 0.013799958230809886, 0.11811203783630286, 0.004897347046939351, 0.0007630291714705101, 0.06058214894788227, 0.03366631623675938, 0.012358674782483793, 0.009488824118325818, 0.006173660652800319, 0.0006186695022802121, 0.15778188630999462, 0.17605641822647466, 0.05139766719065954, 0.003943880691252535]"
