project_name,module,jacc_sim_code_test,jacc_sim_code_doc,jacc_sim_test_doc,sow2v_sim_code_test,sow2v_sim_code_doc,sow2v_sim_test_doc
06_hadoop,hadoop-cloud-storage-project,0.7439024390243902,1.0,1.0,0.1515064835548401,0.9438237771391869,0.9700775668025017
06_hadoop,hadoop-common-project,0.6607142857142857,1.0,1.0,0.04651159048080444,0.8889945521950722,0.9010346606373787
06_hadoop,hadoop-hdfs-project,0.6363636363636364,1.0,1.0,0.0871957540512085,0.8161799013614655,0.830370619893074
06_hadoop,hadoop-mapreduce-project,0.5285714285714286,1.0,1.0,0.044452011585235596,0.9454041011631489,0.8990361541509628
06_hadoop,hadoop-maven-plugins,0.7037037037037037,1.0,1.0,0.14636743068695068,0.9887325344607234,1.0348991639912128
06_hadoop,hadoop-tools,0.6091954022988506,1.0,1.0,0.09599316120147705,0.8770658746361732,0.9090969488024712
06_hadoop,hadoop-yarn-project,0.5903614457831325,1.0,1.0,0.04473221302032471,0.8197982758283615,0.7874003797769547
07_druid,cloud,0.7741935483870968,1.0,0.9795918367346939,0.19215476512908936,0.6298473179340363,0.6396991312503815
07_druid,core,0.6698113207547169,1.0,0.9878048780487805,0.045110225677490234,0.5906852781772614,0.6116215586662292
07_druid,extendedset,0.8541666666666666,0.9807692307692307,0.9696969696969697,0.1838817596435547,0.6293234825134277,0.5323278307914734
07_druid,extensions-contrib,0.7263157894736842,0.9857142857142858,0.9876543209876543,0.058138906955718994,0.5808956921100616,0.5534828305244446
07_druid,extensions-core,0.6634615384615384,0.9885057471264368,0.9878048780487805,0.04582846164703369,0.5575228333473206,0.5312564671039581
07_druid,hll,0.7435897435897436,1.0,0.9767441860465116,0.08127200603485107,0.716888964176178,0.6330292820930481
07_druid,indexing-hadoop,0.6944444444444444,0.9705882352941176,0.9818181818181818,0.08084040880203247,0.5645669996738434,0.6169414520263672
07_druid,indexing-service,0.6875,0.9882352941176471,1.0,0.05218660831451416,0.5483766198158264,0.5552733242511749
07_druid,processing,0.6206896551724138,0.9871794871794872,0.9861111111111112,0.04331564903259277,0.6199075877666473,0.5819770693778992
07_druid,server,0.5876288659793815,0.9878048780487805,0.9882352941176471,0.03979647159576416,0.5320525169372559,0.5214267373085022
07_druid,services,0.7173913043478262,0.9855072463768116,0.9873417721518988,0.061616361141204834,0.628309428691864,0.5619616806507111
08_pulsar,pulsar-broker,0.5666666666666667,1.0,0.9875,0.05189836025238037,0.5411583483219147,0.47001194953918457
08_pulsar,pulsar-broker-auth-athenz,0.782608695652174,1.0,1.0,0.16374891996383667,0.5215244889259338,0.5278227031230927
08_pulsar,pulsar-broker-auth-sasl,0.864406779661017,1.0,0.975609756097561,0.11331987380981445,0.6087504923343658,0.47045499086380005
08_pulsar,pulsar-broker-common,0.7383177570093458,0.9866666666666667,1.0,0.07224065065383911,0.479356586933136,0.4837707281112671
08_pulsar,pulsar-client,0.6777777777777778,0.9868421052631579,0.9705882352941176,0.09044778347015381,0.5257596671581268,0.46768343448638916
08_pulsar,pulsar-client-admin,0.873015873015873,0.9836065573770492,0.9428571428571428,0.22990715503692627,0.49321991205215454,0.5536786019802094
08_pulsar,pulsar-client-auth-athenz,0.696969696969697,0.9696969696969697,0.9722222222222222,0.11738854646682739,0.6440365314483643,0.5159508585929871
08_pulsar,pulsar-client-tools,0.7717391304347826,0.9864864864864865,0.96875,0.12718409299850464,0.47557616233825684,0.4229258894920349
08_pulsar,pulsar-common,0.71900826446281,1.0,1.0,0.058454155921936035,0.49033427238464355,0.4844875931739807
08_pulsar,pulsar-config-validation,0.6875,0.972972972972973,1.0,0.14007461071014404,0.8052570819854736,0.7998686730861664
08_pulsar,pulsar-functions,0.6842105263157895,0.9875,0.9714285714285714,0.04850727319717407,0.555398553609848,0.5304702520370483
08_pulsar,pulsar-io,0.6893203883495146,0.9875,0.975,0.04192686080932617,0.5624484419822693,0.49339401721954346
08_pulsar,pulsar-metadata,0.7654320987654322,0.9857142857142858,1.0,0.10629338026046753,0.4795325994491577,0.4692528247833252
08_pulsar,pulsar-package-management,0.7424242424242424,0.9811320754716981,0.9821428571428571,0.12718939781188965,0.4292195439338684,0.4180943965911865
08_pulsar,pulsar-proxy,0.7647058823529411,0.9841269841269842,0.9852941176470589,0.05387270450592041,0.468397855758667,0.46755707263946533
08_pulsar,pulsar-sql,0.7529411764705882,1.0,1.0,0.1139560341835022,0.6155577301979065,0.7373990416526794
08_pulsar,pulsar-transaction,0.7681159420289855,1.0,0.9795918367346939,0.14029693603515625,0.6530733704566956,0.6803513169288635
08_pulsar,pulsar-websocket,0.8181818181818181,1.0,0.9824561403508771,0.071810781955719,0.5037541091442108,0.5857484042644501
09_zookeeper,zookeeper-contrib,0.8,0.9906542056074766,0.9873417721518988,0.1384751796722412,0.5365217924118042,0.5121185183525085
09_zookeeper,zookeeper-it,0.9107142857142857,1.0,1.0,0.2339821457862854,0.591139554977417,0.540665864944458
09_zookeeper,zookeeper-jute,0.8,0.9710144927536232,1.0,0.184759259223938,0.6669156551361084,0.7950077205896378
09_zookeeper,zookeeper-metrics-providers,0.7857142857142857,1.0,1.0,0.24973315000534058,0.6839816868305206,0.5656300187110901
09_zookeeper,zookeeper-recipes,0.7,1.0,0.9838709677419355,0.11356484889984131,0.5057348012924194,0.48370563983917236
09_zookeeper,zookeeper-server,0.6276595744680851,0.9894736842105263,0.9893617021276596,0.044537127017974854,0.5173342227935791,0.4661187529563904
10_dolphinscheduler,dolphinscheduler-alert,0.7037037037037037,0.9705882352941176,0.9852941176470589,0.09072357416152954,0.840801790356636,0.8253835141658783
10_dolphinscheduler,dolphinscheduler-aop,0.5789473684210527,1.0,0.967741935483871,0.10225975513458252,0.6019660830497742,0.6089375019073486
10_dolphinscheduler,dolphinscheduler-api,0.6438356164383562,0.9384615384615385,0.9333333333333333,0.03172808885574341,0.6949248909950256,0.6439636051654816
10_dolphinscheduler,dolphinscheduler-common,0.8095238095238095,0.9753086419753086,1.0,0.11508685350418091,0.7685673534870148,0.7681232839822769
10_dolphinscheduler,dolphinscheduler-dao,0.5352112676056338,0.9285714285714286,0.9322033898305084,0.07475936412811279,0.6730459928512573,0.6931879222393036
10_dolphinscheduler,dolphinscheduler-data-quality,0.78125,0.9846153846153847,0.9777777777777777,0.166767418384552,0.6868652105331421,0.611336350440979
10_dolphinscheduler,dolphinscheduler-datasource-plugin,0.7213114754098361,0.9710144927536232,0.975,0.09028637409210205,0.6659945845603943,0.6831810474395752
10_dolphinscheduler,dolphinscheduler-e2e,0.9701492537313433,1.0,0.9016393442622951,0.2353729009628296,0.6740722060203552,0.6304859519004822
10_dolphinscheduler,dolphinscheduler-master,0.6329113924050633,0.9743589743589743,0.9666666666666667,0.03247886896133423,0.6135758757591248,0.5979496538639069
10_dolphinscheduler,dolphinscheduler-microbench,0.8709677419354839,0.9761904761904762,0.96,0.5174144208431244,0.8170712888240814,0.6932498812675476
10_dolphinscheduler,dolphinscheduler-registry,0.8823529411764706,1.0,1.0,0.22147953510284424,0.7419000864028931,0.7311013340950012
10_dolphinscheduler,dolphinscheduler-remote,0.7432432432432432,0.9861111111111112,0.9411764705882353,0.07479405403137207,0.7522967755794525,0.8557318896055222
10_dolphinscheduler,dolphinscheduler-service,0.7,0.9879518072289156,0.9743589743589743,0.06109189987182617,0.7081640660762787,0.6761010885238647
10_dolphinscheduler,dolphinscheduler-spi,0.92,1.0,1.0,0.6138123869895935,0.9183537364006042,0.7413361072540283
10_dolphinscheduler,dolphinscheduler-storage-plugin,0.7173913043478262,0.9622641509433962,1.0,0.12364208698272705,0.6632120907306671,0.6980787515640259
10_dolphinscheduler,dolphinscheduler-task-plugin,0.7157894736842105,0.9746835443037974,0.9726027397260274,0.05433011054992676,0.708074688911438,0.6829171180725098
10_dolphinscheduler,dolphinscheduler-worker,0.6153846153846154,0.9827586206896551,0.9782608695652174,0.05887651443481445,0.6580592393875122,0.5742094814777374
11_shardingsphere-elasticjob,elasticjob-api,0.75,0.95,0.935483870967742,0.15217077732086182,0.4698018431663513,0.37447142601013184
11_shardingsphere-elasticjob,elasticjob-cloud,0.55,0.9861111111111112,0.971830985915493,0.04241842031478882,0.37310904264450073,0.3187655210494995
11_shardingsphere-elasticjob,elasticjob-ecosystem,0.7402597402597403,0.96875,0.9833333333333333,0.09179723262786865,0.5058335959911346,0.4359208941459656
11_shardingsphere-elasticjob,elasticjob-infra,0.6764705882352942,0.9764705882352941,0.9736842105263158,0.07366859912872314,0.5430018901824951,0.41904354095458984
11_shardingsphere-elasticjob,elasticjob-lite,0.6823529411764706,0.9571428571428572,0.9545454545454546,0.04976606369018555,0.35321497917175293,0.29475969076156616
12_shenyu,shenyu-admin,0.5632183908045977,0.9154929577464789,0.9315068493150684,0.0795859694480896,0.13091444969177246,0.1910794973373413
12_shenyu,shenyu-client,0.7352941176470589,0.9827586206896551,0.9821428571428571,0.09323078393936157,0.23431819677352905,0.2781646251678467
12_shenyu,shenyu-common,0.8198198198198199,0.9315068493150684,0.9625,0.10166561603546143,0.14690083265304565,0.2430362105369568
12_shenyu,shenyu-e2e,0.7341772151898734,0.9436619718309859,0.9215686274509804,0.11291366815567017,0.1565602421760559,0.18714570999145508
12_shenyu,shenyu-loadbalancer,0.7049180327868853,0.9818181818181818,0.9607843137254902,0.06276947259902954,0.2621724605560303,0.278062641620636
12_shenyu,shenyu-plugin,0.6041666666666667,0.9342105263157895,0.9358974358974359,0.058051347732543945,0.15374237298965454,0.16395634412765503
12_shenyu,shenyu-protocol,0.9016393442622951,0.9848484848484849,1.0,0.263774037361145,0.2799009084701538,0.40120214223861694
12_shenyu,shenyu-register-center,0.83,0.975,1.0,0.07862246036529541,0.24326461553573608,0.30391228199005127
12_shenyu,shenyu-sdk,0.9375,0.9838709677419355,1.0,0.6582314968109131,0.24455958604812622,0.7466945052146912
12_shenyu,shenyu-spi,0.7931034482758621,1.0,1.0,0.19313544034957886,0.3600233197212219,0.4242255687713623
12_shenyu,shenyu-spring-boot-starter,0.6962025316455696,0.9855072463768116,0.9672131147540983,0.08754044771194458,0.26439350843429565,0.2874980568885803
12_shenyu,shenyu-sync-data-center,0.6621621621621622,0.9545454545454546,0.9473684210526316,0.07616722583770752,0.23158639669418335,0.19312763214111328
12_shenyu,shenyu-web,0.625,0.9402985074626866,0.9473684210526316,0.07640713453292847,0.21720123291015625,0.20308160781860352
13_tomcat,java,0.8823529411764706,0.9863013698630136,1.0,0.20057934522628784,0.5487226247787476,0.5647536516189575
13_tomcat,modules,0.8426966292134832,0.9848484848484849,0.9850746268656716,0.16404461860656738,0.5298692286014557,0.6307743787765503
13_tomcat,webapps,0.8611111111111112,1.0,1.0,0.15490949153900146,0.5798750221729279,0.7232382297515869
14_storm,storm-client,0.632183908045977,0.9701492537313433,0.9876543209876543,0.040128111839294434,0.39697563648223877,0.4094352126121521
14_storm,storm-core,0.9,1.0,0.9850746268656716,0.12846797704696655,0.32077866792678833,0.38703101873397827
14_storm,storm-server,0.7391304347826086,1.0,0.96,0.036812424659729004,0.42164695262908936,0.35313552618026733
14_storm,storm-submit-tools,0.8235294117647058,1.0,1.0,0.2935144305229187,0.4510171413421631,0.5450524389743805
14_storm,storm-webapp,0.7524752475247525,1.0,0.9863013698630136,0.08162689208984375,0.30037087202072144,0.3145284652709961
15_zeppelin,zeppelin-interpreter,0.8155339805825242,0.9714285714285714,1.0,0.0756528377532959,0.5254745185375214,0.5426903963088989
15_zeppelin,zeppelin-interpreter-integration,1.0,1.0,0.967741935483871,0.8342767506837845,0.9274762123823166,0.40591782331466675
15_zeppelin,zeppelin-jupyter,0.9024390243902439,0.9818181818181818,1.0,0.5107444524765015,0.6450155675411224,0.6401233375072479
15_zeppelin,zeppelin-jupyter-interpreter,0.8857142857142857,1.0,1.0,0.23643279075622559,0.5932636260986328,0.4800359010696411
15_zeppelin,zeppelin-plugins,0.7052631578947368,0.9736842105263158,0.9746835443037974,0.06900525093078613,0.38056474924087524,0.3622862696647644
15_zeppelin,zeppelin-server,0.7722772277227723,0.9726027397260274,0.9759036144578314,0.07700806856155396,0.5708110332489014,0.4883841872215271
15_zeppelin,zeppelin-zengine,0.6831683168316831,0.975,0.9764705882352941,0.08913528919219971,0.4438130259513855,0.41039806604385376
16_nifi,minifi,0.7422680412371134,0.975,0.9705882352941176,0.05988818407058716,0.5457785427570343,0.4608430862426758
16_nifi,nifi-api,0.8607594936708861,1.0,0.9761904761904762,0.20801979303359985,0.5235980451107025,0.6794279515743256
16_nifi,nifi-bootstrap,0.8382352941176471,0.9864864864864865,1.0,0.13361120223999023,0.5407658219337463,0.6126504242420197
16_nifi,nifi-commons,0.7115384615384616,1.0,0.9876543209876543,0.06735527515411377,0.6454107165336609,0.6504204869270325
16_nifi,nifi-external,0.7681159420289855,0.9861111111111112,1.0,0.16835486888885498,0.5296632945537567,0.5247154831886292
16_nifi,nifi-framework-api,0.7906976744186046,0.9883720930232558,1.0,0.13233059644699097,0.5534166395664215,0.4843064546585083
16_nifi,nifi-h2,0.7727272727272727,1.0,1.0,0.20346111059188843,0.4858226180076599,0.48216986656188965
16_nifi,nifi-manifest,0.8571428571428572,0.9710144927536232,0.9736842105263158,0.14089298248291016,0.5255086421966553,0.5272594690322876
16_nifi,nifi-maven-archetypes,0.4285714285714286,1.0,1.0,0.09113436937332153,0.5424588620662689,0.4974350929260254
16_nifi,nifi-mock,0.8227848101265822,1.0,1.0,0.11619091033935547,0.5934944450855255,0.5613080263137817
16_nifi,nifi-nar-bundles,0.5853658536585367,1.0,0.9879518072289156,0.05411970615386963,0.6506824493408203,0.5615965127944946
16_nifi,nifi-registry,0.7159090909090908,0.9857142857142858,1.0,0.08745330572128296,0.5526828169822693,0.4128473401069641
16_nifi,nifi-stateless,0.8192771084337349,1.0,0.9857142857142858,0.14529699087142944,0.49310964345932007,0.42520081996917725
16_nifi,nifi-toolkit,0.8130841121495327,0.987012987012987,0.9871794871794872,0.09091013669967651,0.4969848394393921,0.5126228034496307
17_shiro,core,0.6595744680851063,0.9642857142857143,0.967391304347826,0.05006629228591919,0.4972231388092041,0.5596747100353241
17_shiro,lang,1.0,1.0,1.0,0.7204903662204742,0.9354728385806084,0.9497332945466042
17_shiro,support,0.6808510638297872,0.9565217391304348,0.95,0.06377846002578735,0.56157186627388,0.48679548501968384
17_shiro,tools,0.9722222222222222,1.0,1.0,0.26312679052352905,0.7637428939342499,0.7553651481866837
17_shiro,web,0.6741573033707865,0.9506172839506173,0.9651162790697675,0.058843016624450684,0.5582673251628876,0.6546618342399597
18_camel,archetypes,0.7021276595744681,0.9622641509433962,0.9473684210526316,0.17808693647384644,0.43008583784103394,0.41724979877471924
18_camel,catalog,0.7126436781609196,0.9620253164556962,0.9333333333333333,0.1639186143875122,0.34227675199508667,0.4110170006752014
18_camel,components,0.6704545454545454,0.9759036144578314,0.9846153846153847,0.07575678825378418,0.40010637044906616,0.39593005180358887
18_camel,core,0.6477272727272727,0.9746835443037974,0.9714285714285714,0.07291519641876221,0.3842078447341919,0.36824506521224976
18_camel,dsl,0.8288288288288288,0.9753086419753086,0.9746835443037974,0.1365065574645996,0.435879111289978,0.3820885419845581
19_commons-jexl,src,0.7352941176470589,1.0,1.0,0.05636018514633179,0.546425849199295,0.601622074842453
20_cloudstack,agent,0.9146341463414634,1.0,1.0,0.26675325632095337,0.44733577966690063,0.5153853297233582
20_cloudstack,api,0.6707317073170731,0.9473684210526316,0.95,0.07705920934677124,0.3088070750236511,0.37611937522888184
20_cloudstack,core,0.7,0.9879518072289156,0.9873417721518988,0.037724077701568604,0.40276122093200684,0.4086024761199951
20_cloudstack,engine,0.7596153846153846,0.95,0.9871794871794872,0.07775229215621948,0.3124520778656006,0.3157293200492859
20_cloudstack,framework,0.7818181818181819,0.989010989010989,0.9866666666666667,0.11300873756408691,0.41087329387664795,0.49570244550704956
20_cloudstack,server,0.5476190476190477,0.9466666666666667,0.9594594594594594,0.03264164924621582,0.3204382061958313,0.27595144510269165
20_cloudstack,services,0.845360824742268,1.0,1.0,0.1649342179298401,0.5167597830295563,0.4241260290145874
20_cloudstack,utils,0.7622950819672132,0.9662921348314607,0.9891304347826086,0.08746033906936646,0.43559473752975464,0.48153507709503174
20_cloudstack,vmware-base,0.8117647058823529,0.9558823529411765,0.967741935483871,0.12184882164001465,0.3373340964317322,0.2941688895225525
21_tika,tika-app,0.8148148148148149,0.9583333333333334,1.0,0.20529818534851074,0.5703302025794983,0.6063978374004364
21_tika,tika-batch,0.7317073170731707,0.9855072463768116,0.9850746268656716,0.1347028613090515,0.5229262113571167,0.5550028085708618
21_tika,tika-core,0.6436781609195402,0.9875,1.0,0.05532306432723999,0.5783455669879913,0.6103397011756897
21_tika,tika-detectors,0.8888888888888888,0.9696969696969697,1.0,0.3788890838623047,0.6008946299552917,0.6664615869522095
21_tika,tika-eval,0.7578947368421053,0.9876543209876543,1.0,0.08039385080337524,0.524687796831131,0.5095553994178772
21_tika,tika-fuzzing,0.9302325581395349,1.0,1.0,0.836409792304039,0.6114723384380341,0.7824937403202057
21_tika,tika-java7,0.7894736842105263,1.0,0.9714285714285714,0.1979575753211975,0.6284433603286743,0.48758888244628906
21_tika,tika-langdetect,0.7333333333333334,1.0,1.0,0.22834855318069458,0.509055495262146,0.47663044929504395
21_tika,tika-parsers,0.803921568627451,1.0,1.0,0.1684938669204712,0.6161342859268188,0.5998542606830597
21_tika,tika-pipes,0.8048780487804879,0.9859154929577465,0.9830508474576272,0.15910077095031738,0.5497085452079773,0.5874409079551697
21_tika,tika-serialization,0.7428571428571429,1.0,1.0,0.21141916513442993,0.7466326057910919,0.6482735872268677
21_tika,tika-server,0.8586956521739131,1.0,0.9824561403508771,0.11394727230072021,0.5139502882957458,0.5086731016635895
21_tika,tika-translate,0.7083333333333333,1.0,1.0,0.3246724009513855,0.43500733375549316,0.66107177734375
21_tika,tika-xmp,0.6923076923076923,1.0,1.0,0.1780233383178711,0.5245515406131744,0.6316588521003723
22_sedona,common,0.75,1.0,1.0,0.08076119422912598,0.6692722141742706,0.6352196335792542
22_sedona,core,0.7209302325581395,0.961038961038961,0.9589041095890412,0.06842488050460815,0.47055578231811523,0.4672192335128784
22_sedona,flink,0.8,0.9836065573770492,1.0,0.2684330940246582,0.5879213213920593,0.6276547312736511
22_sedona,viz,0.875,0.987012987012987,1.0,0.14576458930969238,0.6031324565410614,0.64036425948143
23_ctakes,ctakes-assertion,0.904109589041096,1.0,1.0,0.275834858417511,0.31978845596313477,0.4158899784088135
23_ctakes,ctakes-chunker,0.8709677419354839,1.0,1.0,0.27221453189849854,0.33509576320648193,0.5075671672821045
23_ctakes,ctakes-context-tokenizer,0.88,1.0,1.0,0.32034462690353394,0.3190883994102478,0.41208070516586304
23_ctakes,ctakes-core,0.8557692307692308,1.0,0.9855072463768116,0.14108145236968994,0.3903217315673828,0.3418973684310913
