project_name,module,jacc_sim_code_test,jacc_sim_code_doc,jacc_sim_test_doc,sow2v_sim_code_test,sow2v_sim_code_doc,sow2v_sim_test_doc
01_dubbo,dubbo-cluster,0.29545454545454547,0.011904761904761904,0.016666666666666666,0.9380777478218079,0.3230336606502533,0.39317071437835693
01_dubbo,dubbo-common,0.2564102564102564,0.012048192771084338,0.010638297872340425,0.9214922189712524,0.30566108226776123,0.32063359022140503
01_dubbo,dubbo-compatible,0.17475728155339806,0.0,0.013333333333333334,0.8937374949455261,0.33876660466194153,0.27038025856018066
01_dubbo,dubbo-config,0.2696629213483146,0.03278688524590164,0.012345679012345678,0.9464666247367859,0.41915830969810486,0.45573920011520386
01_dubbo,dubbo-configcenter,0.3488372093023256,0.023809523809523808,0.021739130434782608,0.9513615965843201,0.40921998023986816,0.33140966296195984
01_dubbo,dubbo-container,0.13333333333333333,0.0,0.0,0.6341911554336548,0.351612389087677,0.3194015324115753
01_dubbo,dubbo-filter,0.2727272727272727,0.0,0.0,0.8039886951446533,0.18920789659023285,0.20623649656772614
01_dubbo,dubbo-kubernetes,0.19444444444444445,0.023255813953488372,0.03333333333333333,0.8615354895591736,0.46010085940361023,0.5145642757415771
01_dubbo,dubbo-metadata,0.2736842105263158,0.031746031746031744,0.023255813953488372,0.9475415945053101,0.33022719621658325,0.3487372398376465
01_dubbo,dubbo-metrics,0.3333333333333333,0.025974025974025976,0.03636363636363636,0.9455526471138,0.38904818892478943,0.39388084411621094
01_dubbo,dubbo-monitor,0.2033898305084746,0.016666666666666666,0.05,0.9145568609237671,0.4266565442085266,0.44965580105781555
01_dubbo,dubbo-plugin,0.1282051282051282,0.0,0.012987012987012988,0.8890959024429321,0.34413832426071167,0.3625537157058716
01_dubbo,dubbo-registry,0.3880597014925373,0.03389830508474576,0.03225806451612903,0.9686242341995239,0.46568578481674194,0.5145346522331238
01_dubbo,dubbo-remoting,0.26,0.012048192771084338,0.0,0.9391622543334961,0.34563198685646057,0.2751997113227844
01_dubbo,dubbo-rpc,0.3563218390804598,0.015151515151515152,0.012195121951219513,0.9494505524635315,0.32333996891975403,0.30528438091278076
01_dubbo,dubbo-spring-boot,0.36764705882352944,0.029850746268656716,0.01818181818181818,0.9448648691177368,0.45588964223861694,0.5360621809959412
01_dubbo,dubbo-xds,0.2962962962962963,0.013157894736842105,0.0,0.936194896697998,0.3515578508377075,0.36013007164001465
02_skywalking,apm-protocol,0.04,0.017543859649122806,0.0,0.6587614417076111,0.500835657119751,0.37877145409584045
02_skywalking,oap-server,0.3300970873786408,0.024096385542168676,0.0379746835443038,0.944232165813446,0.5111196041107178,0.5860095024108887
03_flink,flink-annotations,0.0,0.0,0.0,0.34197327494621277,0.44653385877609253,0.22700196504592896
03_flink,flink-clients,0.42857142857142855,0.0,0.0,0.9621770977973938,0.5948758721351624,0.5929461717605591
03_flink,flink-connectors,0.43023255813953487,0.03488372093023256,0.03896103896103896,0.9570231437683105,0.3938412070274353,0.4412364661693573
03_flink,flink-container,0.30434782608695654,0.025,0.0,0.856056272983551,0.6365195512771606,0.5260953903198242
03_flink,flink-contrib,0.15,0.02,0.05128205128205128,0.6194607019424438,0.191030353307724,0.4397774338722229
03_flink,flink-core,0.28846153846153844,0.0375,0.021052631578947368,0.950994074344635,0.35976937413215637,0.3261537551879883
03_flink,flink-dstl,0.2597402597402597,0.01282051282051282,0.0,0.9007644653320312,0.3891698122024536,0.4219966232776642
03_flink,flink-external-resources,0.16,0.0,0.0,0.650248646736145,0.4204685389995575,0.49574175477027893
03_flink,flink-filesystems,0.2988505747126437,0.012195121951219513,0.0,0.950136125087738,0.4196268320083618,0.49747759103775024
03_flink,flink-formats,0.30927835051546393,0.012345679012345678,0.02247191011235955,0.9382308721542358,0.3133818507194519,0.4052390158176422
03_flink,flink-java,0.24242424242424243,0.010752688172043012,0.0273972602739726,0.9374188184738159,0.37815654277801514,0.28247353434562683
03_flink,flink-kubernetes,0.34523809523809523,0.0,0.0,0.9735284447669983,0.48118042945861816,0.4828041195869446
03_flink,flink-libraries,0.3333333333333333,0.012195121951219513,0.039473684210526314,0.9712157249450684,0.3573194146156311,0.348807692527771
03_flink,flink-metrics,0.3368421052631579,0.01098901098901099,0.0,0.945662796497345,0.35444462299346924,0.3493635654449463
03_flink,flink-optimizer,0.2,0.013157894736842105,0.012195121951219513,0.9066303372383118,0.4224983751773834,0.3461053669452667
03_flink,flink-queryable-state,0.2765957446808511,0.011627906976744186,0.01282051282051282,0.9540207982063293,0.32127705216407776,0.3745836317539215
03_flink,flink-rpc,0.1836734693877551,0.012195121951219513,0.0,0.9467491507530212,0.4369490444660187,0.43568864464759827
03_flink,flink-runtime,0.5116279069767442,0.023809523809523808,0.011235955056179775,0.9650906324386597,0.38068950176239014,0.47849446535110474
03_flink,flink-runtime-web,0.3918918918918919,0.0,0.0,0.9526386260986328,0.3716658651828766,0.44321033358573914
03_flink,flink-scala,0.21568627450980393,0.018518518518518517,0.019230769230769232,0.7212555408477783,0.4302132725715637,0.5831503868103027
03_flink,flink-state-backends,0.26744186046511625,0.012345679012345678,0.013888888888888888,0.9414704442024231,0.34582391381263733,0.4252418875694275
03_flink,flink-streaming-java,0.43023255813953487,0.036585365853658534,0.05,0.9692201018333435,0.38412827253341675,0.39159509539604187
03_flink,flink-streaming-scala,0.2,0.027777777777777776,0.022727272727272728,0.648163914680481,0.2762194573879242,0.42729589343070984
03_flink,flink-table,0.3541666666666667,0.033707865168539325,0.024390243902439025,0.9550623297691345,0.29523757100105286,0.3370315432548523
03_flink,flink-yarn,0.2967032967032967,0.0,0.0,0.96237713098526,0.557751476764679,0.5779798030853271
04_rocketmq,acl,0.3484848484848485,0.03333333333333333,0.03508771929824561,0.8824670314788818,0.6804332733154297,0.7055531144142151
04_rocketmq,broker,0.36764705882352944,0.03076923076923077,0.03571428571428571,0.9633603692054749,0.7189390659332275,0.7677218914031982
04_rocketmq,client,0.2916666666666667,0.03333333333333333,0.03278688524590164,0.9619069695472717,0.7287975549697876,0.7668439149856567
04_rocketmq,common,0.1559633027522936,0.02564102564102564,0.04,0.8717454671859741,0.6718775033950806,0.708721399307251
04_rocketmq,container,0.13559322033898305,0.038461538461538464,0.022727272727272728,0.9013829231262207,0.7647367715835571,0.7552283406257629
04_rocketmq,controller,0.2542372881355932,0.034482758620689655,0.022222222222222223,0.8635003566741943,0.7280793786048889,0.7269220352172852
04_rocketmq,filter,0.24615384615384617,0.030303030303030304,0.0,0.909861147403717,0.4582560658454895,0.3507574498653412
04_rocketmq,namesrv,0.37037037037037035,0.038461538461538464,0.04,0.937120258808136,0.7545507550239563,0.7581448554992676
04_rocketmq,openmessaging,0.30303030303030304,0.01639344262295082,0.037037037037037035,0.8791066408157349,0.6213815808296204,0.721824586391449
04_rocketmq,proxy,0.4166666666666667,0.04411764705882353,0.05,0.9675652980804443,0.7673478126525879,0.7739157676696777
04_rocketmq,remoting,0.32323232323232326,0.03896103896103896,0.05063291139240506,0.9259575009346008,0.7226133346557617,0.770151674747467
04_rocketmq,srvutil,0.04,0.017857142857142856,0.0,0.7232322096824646,0.739230751991272,0.6148194670677185
04_rocketmq,store,0.25,0.015625,0.03076923076923077,0.9296041131019592,0.6570830345153809,0.7223692536354065
04_rocketmq,tieredstore,0.21052631578947367,0.015384615384615385,0.017543859649122806,0.9383329153060913,0.6158671975135803,0.6215357184410095
04_rocketmq,tools,0.24705882352941178,0.04285714285714286,0.04838709677419355,0.8434056043624878,0.7209287881851196,0.8347461819648743
05_shardingsphere,db-protocol,0.2976190476190476,0.028985507246376812,0.014084507042253521,0.9391905069351196,0.3829258382320404,0.38956218957901
05_shardingsphere,dialect-exception,0.2857142857142857,0.041666666666666664,0.02702702702702703,0.8533802032470703,0.43659815192222595,0.5372358560562134
05_shardingsphere,distsql,0.1864406779661017,0.027777777777777776,0.0,0.8132475018501282,0.4934532344341278,0.48412230610847473
05_shardingsphere,features,0.5138888888888888,0.046875,0.0410958904109589,0.977188229560852,0.4625927209854126,0.42494168877601624
05_shardingsphere,infra,0.4375,0.039473684210526314,0.04477611940298507,0.9670283198356628,0.4626067578792572,0.5056284070014954
05_shardingsphere,jdbc,0.38823529411764707,0.057971014492753624,0.05333333333333334,0.9436472058296204,0.4863635003566742,0.5157409906387329
05_shardingsphere,kernel,0.42528735632183906,0.03896103896103896,0.04,0.9591792821884155,0.522000253200531,0.53017258644104
05_shardingsphere,mode,0.40476190476190477,0.056338028169014086,0.02666666666666667,0.9572389125823975,0.6014925241470337,0.5520908236503601
05_shardingsphere,proxy,0.47058823529411764,0.04838709677419355,0.045454545454545456,0.9683979749679565,0.48796406388282776,0.5618264079093933
05_shardingsphere,sql-parser,0.19148936170212766,0.04225352112676056,0.014084507042253521,0.9379345774650574,0.49670058488845825,0.4695427417755127
06_hadoop,hadoop-cloud-storage-project,0.25609756097560976,0.0,0.0,0.8484935164451599,0.05617622286081314,0.02992243319749832
06_hadoop,hadoop-common-project,0.3392857142857143,0.0,0.0,0.9534884095191956,0.11100544780492783,0.09896533936262131
06_hadoop,hadoop-hdfs-project,0.36363636363636365,0.0,0.0,0.9128042459487915,0.18382009863853455,0.16962938010692596
06_hadoop,hadoop-mapreduce-project,0.4714285714285714,0.0,0.0,0.9555479884147644,0.05459589883685112,0.10096384584903717
06_hadoop,hadoop-maven-plugins,0.2962962962962963,0.0,0.0,0.8536325693130493,0.0112674655392766,-0.034899163991212845
06_hadoop,hadoop-tools,0.39080459770114945,0.0,0.0,0.904006838798523,0.12293412536382675,0.09090305119752884
06_hadoop,hadoop-yarn-project,0.40963855421686746,0.0,0.0,0.9552677869796753,0.1802017241716385,0.21259962022304535
07_druid,cloud,0.22580645161290322,0.0,0.02040816326530612,0.8078452348709106,0.37015268206596375,0.36030086874961853
07_druid,core,0.330188679245283,0.0,0.012195121951219513,0.9548897743225098,0.40931472182273865,0.38837844133377075
07_druid,extendedset,0.14583333333333334,0.019230769230769232,0.030303030303030304,0.8161182403564453,0.37067651748657227,0.4676721692085266
07_druid,extensions-contrib,0.2736842105263158,0.014285714285714285,0.012345679012345678,0.941861093044281,0.41910430788993835,0.4465171694755554
07_druid,extensions-core,0.33653846153846156,0.011494252873563218,0.012195121951219513,0.9541715383529663,0.44247716665267944,0.46874353289604187
07_druid,hll,0.2564102564102564,0.0,0.023255813953488372,0.9187279939651489,0.283111035823822,0.3669707179069519
07_druid,indexing-hadoop,0.3055555555555556,0.029411764705882353,0.01818181818181818,0.9191595911979675,0.4354330003261566,0.3830585479736328
07_druid,indexing-service,0.3125,0.011764705882352941,0.0,0.9478133916854858,0.4516233801841736,0.4447266757488251
07_druid,processing,0.3793103448275862,0.01282051282051282,0.013888888888888888,0.9566843509674072,0.38009241223335266,0.41802293062210083
07_druid,server,0.41237113402061853,0.012195121951219513,0.011764705882352941,0.9602035284042358,0.46794748306274414,0.4785732626914978
07_druid,services,0.2826086956521739,0.014492753623188406,0.012658227848101266,0.9383836388587952,0.371690571308136,0.43803831934928894
08_pulsar,pulsar-broker,0.43333333333333335,0.0,0.0125,0.9481016397476196,0.4588416516780853,0.5299880504608154
08_pulsar,pulsar-broker-auth-athenz,0.21739130434782608,0.0,0.0,0.8362510800361633,0.47847551107406616,0.47217729687690735
08_pulsar,pulsar-broker-auth-sasl,0.13559322033898305,0.0,0.024390243902439025,0.8866801261901855,0.39124950766563416,0.5295450091362
08_pulsar,pulsar-broker-common,0.2616822429906542,0.013333333333333334,0.0,0.9277593493461609,0.520643413066864,0.5162292718887329
08_pulsar,pulsar-client,0.32222222222222224,0.013157894736842105,0.029411764705882353,0.9095522165298462,0.47424033284187317,0.5323165655136108
08_pulsar,pulsar-client-admin,0.12698412698412698,0.01639344262295082,0.05714285714285714,0.7700928449630737,0.5067800879478455,0.44632139801979065
08_pulsar,pulsar-client-auth-athenz,0.30303030303030304,0.030303030303030304,0.027777777777777776,0.8826114535331726,0.35596346855163574,0.48404914140701294
08_pulsar,pulsar-client-tools,0.22826086956521738,0.013513513513513514,0.03125,0.8728159070014954,0.5244238376617432,0.5770741105079651
08_pulsar,pulsar-common,0.2809917355371901,0.0,0.0,0.941545844078064,0.5096657276153564,0.5155124068260193
