project_name,module,domain,diff_sim
10_dolphinscheduler,dolphinscheduler-aop,search,0.006366409821428498
10_dolphinscheduler,dolphinscheduler-aop,microservices,0.11973025464285703
10_dolphinscheduler,dolphinscheduler-aop,website,0.16476444491071424
10_dolphinscheduler,dolphinscheduler-aop,kernel,0.17587574080357138
10_dolphinscheduler,dolphinscheduler-aop,automation,0.1860526582142857
10_dolphinscheduler,dolphinscheduler-aop,logging,0.2255745676785714
10_dolphinscheduler,dolphinscheduler-aop,database,0.30836915607142856
10_dolphinscheduler,dolphinscheduler-aop,server,0.3919238353571429
