project_name,module,domain,diff_sim
03_flink,flink-external-resources,logging,0.003995281111111082
03_flink,flink-external-resources,website,0.06111712984444451
03_flink,flink-external-resources,server,0.12392542611111113
03_flink,flink-external-resources,interpreter,0.1264953566666667
03_flink,flink-external-resources,benchmark,0.14661939143888889
03_flink,flink-external-resources,microservices,0.1722639292777778
03_flink,flink-external-resources,automation,0.1773877954444445
03_flink,flink-external-resources,database,0.2190956022222223
03_flink,flink-external-resources,data,0.369024966
