project_name,module,domain,sim_score
15_zeppelin,zeppelin-zengine,server,0.34358477666666665
15_zeppelin,zeppelin-zengine,client,0.3326005677777778
15_zeppelin,zeppelin-zengine,website,0.30321432555555555
15_zeppelin,zeppelin-zengine,kernel,0.29587968666666664
15_zeppelin,zeppelin-zengine,backup,0.29091075777777775
15_zeppelin,zeppelin-zengine,database,0.2872549844444444
15_zeppelin,zeppelin-zengine,email,0.2722456955555556
15_zeppelin,zeppelin-zengine,interpreter,0.25077097
15_zeppelin,zeppelin-zengine,blockchain,0.24673291333333333
15_zeppelin,zeppelin-zengine,security,0.23820677222222222
15_zeppelin,zeppelin-zengine,scheduler,0.22643778777777776
15_zeppelin,zeppelin-zengine,search,0.2217686866666667
15_zeppelin,zeppelin-zengine,authentication,0.21513636111111112
15_zeppelin,zeppelin-zengine,automation,0.2085886422222222
15_zeppelin,zeppelin-zengine,malware,0.20010738666666666
15_zeppelin,zeppelin-zengine,virtualization,0.1963381311111111
15_zeppelin,zeppelin-zengine,documentation,0.19521778555555555
15_zeppelin,zeppelin-zengine,data,0.19338808222222223
15_zeppelin,zeppelin-zengine,logging,0.167591592
15_zeppelin,zeppelin-zengine,compiler,0.16653369855555555
15_zeppelin,zeppelin-zengine,microservices,0.16578057066666665
15_zeppelin,zeppelin-zengine,analytics,0.1543912688888889
15_zeppelin,zeppelin-zengine,router,0.150111
15_zeppelin,zeppelin-zengine,e-commerce,0.14458220555555557
15_zeppelin,zeppelin-zengine,cryptography,0.13503076655555557
15_zeppelin,zeppelin-zengine,synchronization,0.128405834
15_zeppelin,zeppelin-zengine,encryption,0.11653242822222223
15_zeppelin,zeppelin-zengine,classification,0.10473276422222222
15_zeppelin,zeppelin-zengine,debugger,0.10450156133333333
15_zeppelin,zeppelin-zengine,serialization,0.0827043388888889
15_zeppelin,zeppelin-zengine,algorithm,0.05677178832222222
15_zeppelin,zeppelin-zengine,benchmark,0.05041092311111111
15_zeppelin,zeppelin-zengine,validator,0.03173281558888889
