project_name,module,domain,sim_score
10_dolphinscheduler,dolphinscheduler-common,automation,0.3871564925
10_dolphinscheduler,dolphinscheduler-common,microservices,0.35071191749999997
10_dolphinscheduler,dolphinscheduler-common,blockchain,0.35056524499999997
10_dolphinscheduler,dolphinscheduler-common,scheduler,0.34087182875
10_dolphinscheduler,dolphinscheduler-common,engineering,0.31606559
10_dolphinscheduler,dolphinscheduler-common,synchronization,0.26360129
10_dolphinscheduler,dolphinscheduler-common,website,0.259045389375
10_dolphinscheduler,dolphinscheduler-common,authentication,0.25752992625000004
10_dolphinscheduler,dolphinscheduler-common,backup,0.25087609625
10_dolphinscheduler,dolphinscheduler-common,analytics,0.24612307125000002
10_dolphinscheduler,dolphinscheduler-common,client,0.24052049749999999
10_dolphinscheduler,dolphinscheduler-common,security,0.23479357874999998
10_dolphinscheduler,dolphinscheduler-common,visualization,0.22708601125
10_dolphinscheduler,dolphinscheduler-common,server,0.20464450750000002
10_dolphinscheduler,dolphinscheduler-common,classification,0.16402786937500002
10_dolphinscheduler,dolphinscheduler-common,logging,0.15748307375
10_dolphinscheduler,dolphinscheduler-common,search,0.15633705124999997
10_dolphinscheduler,dolphinscheduler-common,serialization,0.15392711250000002
10_dolphinscheduler,dolphinscheduler-common,database,0.1509055925
10_dolphinscheduler,dolphinscheduler-common,graph,0.14829624549999998
10_dolphinscheduler,dolphinscheduler-common,middleware,0.142639448
10_dolphinscheduler,dolphinscheduler-common,encryption,0.141063094375
10_dolphinscheduler,dolphinscheduler-common,translation,0.1370529095
10_dolphinscheduler,dolphinscheduler-common,statistics,0.13293423999999998
10_dolphinscheduler,dolphinscheduler-common,email,0.098504167375
10_dolphinscheduler,dolphinscheduler-common,compiler,0.076083654
10_dolphinscheduler,dolphinscheduler-common,interpreter,0.07015141287500001
10_dolphinscheduler,dolphinscheduler-common,algorithm,0.05235314099999999
10_dolphinscheduler,dolphinscheduler-common,benchmark,0.036144619625
10_dolphinscheduler,dolphinscheduler-common,validator,0.0313237090875
