P9 Module,TFIDF,W2V,SpaCy,FastText
empire-db-codegen,0.3630591695350178,0.6990377306938171,0.8887212208253004,0.9388991594314575
empire-db,0.6016343154943696,0.9506879448890686,0.9718099252455171,0.9884387931969192
