P6 Module,TFIDF,W2V,SpaCy,FastText
avro,0.12043751379423742,0.5220251679420471,0.7479266041025586,0.8836729526519775
coap,0.6223138107972486,0.9170812368392944,0.9566059496843655,0.9836685061454773
codec,0.5867942166376283,0.9478732347488403,0.962762856748,0.981391966342926
core,0.7154034543741259,0.9740413427352905,0.9800433928993642,0.9901810884475708
http,0.1527507027480774,0.5758396983146667,0.8653623241365154,0.9172308444976807
http2,0.6047747479093885,0.9021273255348206,0.9446346413884384,0.9672185778617859
monitoring,0.700774048932896,0.9479447603225708,0.9465139282316078,0.96400386095047
protobuf,0.09136758010419387,0.6771208643913269,0.8020606521940228,0.9180958271026611
thrift,0.05290245854895516,0.6046517491340637,0.7935165091446659,0.8848661184310913
