P7 Module,TFIDF,W2V,SpaCy,FastText
spring-velocity-support,0.681718683179665,0.9345827102661133,0.9353429974102104,0.9778357744216919
velocity-engine-core,0.5649337214072534,0.9572936296463013,0.9776466884140487,0.9887187700141032
velocity-engine-scripting,0.6945429798800007,0.8913840055465698,0.9404998586506823,0.9667869806289673
