p14 Module,Code Extraction,Code Length,Test Extraction,Test Length,Doc Extraction
expression-evaluator,"expression evaluator list expression source expression source expression evaluator add expression source expression source source expand str recursive expand str list see expression find value expression list expression source list remove expression source expression source source,evaluator evaluator evaluator message throwable cause evaluator message evaluator throwable cause,expression evaluator,expression source,property expression source property property expression value expression property property property property property,system property expression source expression value expression",71,expression evaluator expression evaluator evaluator simple simple line simple end line simple system property multi expression multi expression version bug escape recursive simple recursive cycle,25,archiva component toc licensing information archiva compontents develop license version archiva component project contain multiple mostly independent module use different project relate archiva component expressionevaluator graph springapacheds springcache springregistry springtaskqueue development get involve archiva development contact devarchivaapacheorg user question may mail usersarchivaapacheorg build publish page archiva web content module child contain web content project report publish archiva web site httpsarchivaapacheorg web content part module submodules publish path component use script shell script deploysitesh run generate site check publish remote repository work linux platform next section script interactive ask confirm publish generation stage part execute deploysitesh argument append mvn call run mvn step manually build page need enough free disk space publish web content archiva web site repository big maven build checkout necessary directory build sparse checkout command change site directory following create site stage folder mvn clean site mvn sitestage result check targetstagingcomponents browser would like use local checkout archivawebcontentgit repository push directly remote repository may add parameter dsiterepositoryurlscmgitfilepathtoyourlocalarchivaarchivawebcontentgit pathtoyourlocalarchiva path bare clone archivawebcontentgit store note use mvn siterun place submodule folder overwrite publish page command publish git repository mvn scmpublishpublishscm publish git repository gitpubsub mechanism transfer http server would like use local checkout archivawebcontentgit repository push directly remote repository may add parameter dsiterepositoryurlscmgitfilepathtoyourlocalarchivaarchivawebcontentgit note build process sparse checkout git repository create sitecontent directory sitecontentgit exist
graph,"category,edge node,graph node,node node,relation type,standard relation type relation type,traversal status node cycle list visit error error list list cycle node traversal status list visit error error list error add error node throwable register cycle node cycle cycle count list cycle node,visit error node throwable node visit error node throwable throwable node,edge node edge comparable edge label weight source node destination node graph graph relation type type edge graph graph source node destination node edge graph graph relation type type source node destination node label label label weight weight graph graph source destination weight relation type type hash code compare edge,direct graph node graph logger log logger logger direct tree map node tree map tree map edge edge tree map node label add node label create node edge create edge relation type type source node destination node edge edge label source node destination node edge edge relation type type label source node destination node edge add edge relation type type label edge add edge label source node destination node illegal argument node edge edge node list find node query remove node node remove edge edge edge,simple graph direct graph simple node add edge node simple node node edge simple node edge list simple node find node query remove edge edge simple node edge,simple node node simple node comparable simple node label graph simple node graph list edge simple node edge array list list edge simple node edge array list list category category label label label graph simple node graph list edge simple node edge list edge simple node edge add edge edge simple node edge hash code remove edge edge simple node edge compare simple node add category category category remove category category category list category category,traversal logger log logger logger node traversal status depth first function traversal status consumer node traversal status depth first function traversal status consumer node traversal status depth first function traversal status consumer node traversal status breadth first node traversal status breadth first function traversal status consumer node cycle node node find first cycle node node node list find cycle node node node list topologial sort node,traversal flag direct error traversal flag traversal flag direct error traversal flag direct error consume parent child direct error",382,"edge graph simple node graph simple graph,simple graph,simple node graph simple node graph simple graph,traversal logger log logger logger traversal",23,archiva component toc licensing information archiva compontents develop license version archiva component project contain multiple mostly independent module use different project relate archiva component expressionevaluator graph springapacheds springcache springregistry springtaskqueue development get involve archiva development contact devarchivaapacheorg user question may mail usersarchivaapacheorg build publish page archiva web content module child contain web content project report publish archiva web site httpsarchivaapacheorg web content part module submodules publish path component use script shell script deploysitesh run generate site check publish remote repository work linux platform next section script interactive ask confirm publish generation stage part execute deploysitesh argument append mvn call run mvn step manually build page need enough free disk space publish web content archiva web site repository big maven build checkout necessary directory build sparse checkout command change site directory following create site stage folder mvn clean site mvn sitestage result check targetstagingcomponents browser would like use local checkout archivawebcontentgit repository push directly remote repository may add parameter dsiterepositoryurlscmgitfilepathtoyourlocalarchivaarchivawebcontentgit pathtoyourlocalarchiva path bare clone archivawebcontentgit store note use mvn siterun place submodule folder overwrite publish page command publish git repository mvn scmpublishpublishscm publish git repository gitpubsub mechanism transfer http server would like use local checkout archivawebcontentgit repository push directly remote repository may add parameter dsiterepositoryurlscmgitfilepathtoyourlocalarchivaarchivawebcontentgit note build process sparse checkout git repository create sitecontent directory sitecontentgit exist
spring-apacheds,"logger logger logger logger enable networking basedir port password stop mutable server startup configuration configuration partition configuration hash basedir basedir enable networking enable network initial dir context admin context initial dir context system context add partition root indexed attribute attribute partition attribute add partition partition partition partition add simple partition domain component server server stop sync start port port port password password password,partition suffix indexed attribute attribute context attribute suffix suffix suffix indexed attribute indexed attribute index attribute attribute context attribute context attribute attribute context attribute",87,suffix logger logger logger logger basic create user dir context context create exist dir context context attribute value,18,archiva component toc licensing information archiva compontents develop license version archiva component project contain multiple mostly independent module use different project relate archiva component expressionevaluator graph springapacheds springcache springregistry springtaskqueue development get involve archiva development contact devarchivaapacheorg user question may mail usersarchivaapacheorg build publish page archiva web content module child contain web content project report publish archiva web site httpsarchivaapacheorg web content part module submodules publish path component use script shell script deploysitesh run generate site check publish remote repository work linux platform next section script interactive ask confirm publish generation stage part execute deploysitesh argument append mvn call run mvn step manually build page need enough free disk space publish web content archiva web site repository big maven build checkout necessary directory build sparse checkout command change site directory following create site stage folder mvn clean site mvn sitestage result check targetstagingcomponents browser would like use local checkout archivawebcontentgit repository push directly remote repository may add parameter dsiterepositoryurlscmgitfilepathtoyourlocalarchivaarchivawebcontentgit pathtoyourlocalarchiva path bare clone archivawebcontentgit store note use mvn siterun place submodule folder overwrite publish page command publish git repository mvn scmpublishpublishscm publish git repository gitpubsub mechanism transfer http server would like use local checkout archivawebcontentgit repository push directly remote repository may add parameter dsiterepositoryurlscmgitfilepathtoyourlocalarchivaarchivawebcontentgit note build process sparse checkout git repository create sitecontent directory sitecontentgit exist
spring-cache,"cache time idle second time live second max elements memory max elements disk time idle second time idle second time idle second time live second time live second time live second max elements memory max elements memory max elements memory max elements disk max elements disk max element disk,cache statistic cache hit cache miss cache statistic cache hit cache miss cache hit rate size hit miss clear memory size,cache,cacheable wrapper value store time cacheable wrapper value store time value value value store time store time store time,cache cache cache message throwable cause cache message cache throwable cause,cache hint overflow disk disk overflow path max elements max second cache idle expiration second cache hint disk overflow path idle expiration second max elements max second cache overflow disk disk overflow path disk overflow path idle expiration second idle expiration second max elements max elements max second cache max second cache overflow disk overflow disk,cache statistic,cache builder,cache builder logger log logger logger cache cache cache cache cache cache application context application context initialize cache cache role hint cache cache clazz dispose cache cache,cache creator cache create cache cache hint hint key type value type cache,cache factory prop map cache cache creator creator logger logger logger logger cache factory loader system loader cache factory instance cache creator factory cache creator creator cache cache key type value type cache hint hint,cache cache clear cache hit rate cache hit cache miss size memory size cache statistic stat stat clear key cache statistic statistic key key put key value register key value remove key,ehcache cache ehcache disk store property store logger log logger logger ehcache key type value type ehcache cache key type value type use line hit count miss count size local heap size byte cache statistic retrieval svc stat statistics retrieval svc cache clear cache hit rate cache statistic stat cache hit cache miss size memory size statistic service service manager disk expiry thread interval second disk persistent path disk store path property key ehcache disk store property eternal max elements memory memory eviction policy lru cache register path register path overflow disk time idle second time live second overflow heap max bytes local heap max bytes local heap fail duplicate cache max elements disk statistic enable path configuration cache ehcache stat stat concurrent hash map path manager cache manager ref concurrent hash map clear initialize duration duration second second persistent cache manager init cache manager statistic retrieval svc path disk store path dispose key disk expiry thread interval second path disk store path disk store path path path max elements memory memory eviction policy cache statistic statistic time idle second time live second key key disk persistent eternal overflow disk register key value put key value remove key disk expiry thread interval second disk expiry thread interval second disk persistent disk persistent eternal eternal max elements memory max elements memory memory eviction policy memory eviction policy overflow disk overflow disk time idle second time idle second time live second time live second statistic enable statistic enable statistic enable fail duplicate cache fail duplicate cache fail duplicate cache overflow heap overflow heap overflow heap max bytes local heap max bytes local heap max bytes local heap max bytes local heap max bytes local heap max bytes local heap max elements disk max elements disk max elements disk configuration path configuration path configuration,ehcache creator cache create cache cache hint hint key type value type,statistic retrieval service logger log logger logger statistic statistics service statistics service service provider service service provider statistics service statistic service,hash map cache logger log logger logger stat stat size map cacheable wrapper cache cache hit ratio cache max size refresh time stat stat hash map cache clear key need refresh cacheable wrapper cacheable wrapper cache statistic statistic key key initialize put key value register key value remove key manage cache refresh time refresh time refresh time cache available cache hit ratio cache hit ratio cache hit ratio cache max size cache max size cache max size stat stat,hash map cache creator cache create cache cache hint cache hint key type value type",696,"ehcache cache cache integer cache cache wine always refre cache cache wine never refre cache cache wine one second refre cache cache wine two second refre cache cache,cache disk path disk,hash map cache cache integer cache cache wine always refre cache cache wine never refre cache cache wine one second refre cache cache wine two second refre cache cache,cache logger log logger logger cache cache integer cache cache integer cache simple put large put cache wine always refre cache always refresh cache wine never refre cache never refresh cache wine one second refre cache one second refresh cache wine two second refre cache two second refresh cache cache factory cache,english number format basic basic number ten number represent digit dred number multiple text number builder txt potential multi number text potential multiple multiple prepend digit digit number offset,wine service bordeaux,wine service cache builder wine cache builder wine dao wine dao wine wine,mock wine dao wine wine,wine localisation wine localisation localisation localisation localisation object hash code,wine dao,wine service,english number format conversion",181,archiva component toc licensing information archiva compontents develop license version archiva component project contain multiple mostly independent module use different project relate archiva component expressionevaluator graph springapacheds springcache springregistry springtaskqueue development get involve archiva development contact devarchivaapacheorg user question may mail usersarchivaapacheorg build publish page archiva web content module child contain web content project report publish archiva web site httpsarchivaapacheorg web content part module submodules publish path component use script shell script deploysitesh run generate site check publish remote repository work linux platform next section script interactive ask confirm publish generation stage part execute deploysitesh argument append mvn call run mvn step manually build page need enough free disk space publish web content archiva web site repository big maven build checkout necessary directory build sparse checkout command change site directory following create site stage folder mvn clean site mvn sitestage result check targetstagingcomponents browser would like use local checkout archivawebcontentgit repository push directly remote repository may add parameter dsiterepositoryurlscmgitfilepathtoyourlocalarchivaarchivawebcontentgit pathtoyourlocalarchiva path bare clone archivawebcontentgit store note use mvn siterun place submodule folder overwrite publish page command publish git repository mvn scmpublishpublishscm publish git repository gitpubsub mechanism transfer http server would like use local checkout archivawebcontentgit repository push directly remote repository may add parameter dsiterepositoryurlscmgitfilepathtoyourlocalarchivaarchivawebcontentgit note build process sparse checkout git repository create sitecontent directory sitecontentgit exist
spring-quartz,"job logger log logger logger logger job logger context job context service manager job service manager execution configuration job execution configuration job map job map interrupt job map job map job map job map job map logger logger execute job execution context context interrupt interrupt,cron expression validator validate cron expression second field second field minute field minute field hour field hour field day month field day month field month field month field day week field day week field year field year field field second field minimal maximal field letter value letter minimal maximal increment field value minimal maximal list field value minimal maximal value value minimal maximal value value minimal maximal extremity,job listener job execute job execution context context job execution veto job execution context job execution context job execute job execution context context job execution job,scheduler logger log logger logger property property std scheduler scheduler schedule job job detail job detail trigger trigger add job listener job listener listener add trigger listener trigger listener listener match key match key initialize unschedule job job group interrupt schedule job group job exist job job group job exist job key job key shutdown wait job complete std scheduler scheduler property property property property property,scheduler,scheduler configuration scheduler scheduler instance instance instance instance instance instance thread thread thread idle wait time idle wait time idle wait time failure retry interval failure retry interval failure retry interval load helper load helper load helper context key context key context key user transaction url user transaction url user transaction url wrap job execution user transaction wrap job execution user transaction wrap job execution user transaction",273,"cron expression validator validation,job one logger logger logger logger job one execute job execution context context,scheduler trigger fire logger logger logger logger scheduler scheduler creation trigger complete trigger trigger job execution context context trigger instruction code veto job execution trigger trigger job execution context context trigger fire trigger trigger job execution context context trigger misfire trigger trigger trigger complete trigger trigger job execution context context",67,archiva component toc licensing information archiva compontents develop license version archiva component project contain multiple mostly independent module use different project relate archiva component expressionevaluator graph springapacheds springcache springregistry springtaskqueue development get involve archiva development contact devarchivaapacheorg user question may mail usersarchivaapacheorg build publish page archiva web content module child contain web content project report publish archiva web site httpsarchivaapacheorg web content part module submodules publish path component use script shell script deploysitesh run generate site check publish remote repository work linux platform next section script interactive ask confirm publish generation stage part execute deploysitesh argument append mvn call run mvn step manually build page need enough free disk space publish web content archiva web site repository big maven build checkout necessary directory build sparse checkout command change site directory following create site stage folder mvn clean site mvn sitestage result check targetstagingcomponents browser would like use local checkout archivawebcontentgit repository push directly remote repository may add parameter dsiterepositoryurlscmgitfilepathtoyourlocalarchivaarchivawebcontentgit pathtoyourlocalarchiva path bare clone archivawebcontentgit store note use mvn siterun place submodule folder overwrite publish page command publish git repository mvn scmpublishpublishscm publish git repository gitpubsub mechanism transfer http server would like use local checkout archivawebcontentgit repository push directly remote repository may add parameter dsiterepositoryurlscmgitfilepathtoyourlocalarchivaarchivawebcontentgit note build process sparse checkout git repository create sitecontent directory sitecontentgit exist
spring-registry,"registry,registry registry message registry message throwable cause,registry listener,commons configuration registry configuration configuration configuration builder configuration configuration builder logger logger logger logger property delimiter configuration definition path configuration definition base configuration save configuration base configuration builder save configuration builder save configuration persistent commons configuration registry commons configuration registry configuration builder configuration configuration builder common configuration registry configuration builder configuration configuration builder dump empty registry subset key list list key list registry subset list key property property key save add change listener registry listener listener remove change listener registry listener listener collection key collection full key remove key remove subset key key key value key value key key value key value key key value key value add configuration resource resource add configuration resource resource prefix add configuration configuration configuration prefix add configuration path add configuration path prefix add configuration path prefix registry initialize initial configuration configuration definition initial configuration path configuration definition registry section property delimiter property delimiter property delimiter save configuration save configuration base configuration save configuration persistent persistent persistent,configuration listener delegate logger log logger logger configuration listener registry listener listener registry registry configuration listener delegate registry listener listener registry registry hash code object obj event event event event configuration event event,reader builder parameter basic builder parameter input reader reserve parameter input reader reader reader reader reader reader,reader configuration builder immutable configuration basic configuration builder logger log logger logger reader configuration configuration reader input reader reader configuration builder res cls reader configuration builder res cls map object params reader configuration builder res cls map object param allow fail init configuration configuration reader configuration builder configure builder parameter params reader configuration builder parameter map object param reader configuration builder add parameter map object param reader input reader input reader reader input reader",296,"registry application context application context role hint registry registry registry registry unknown unknown unknown empty sub registry testget subset value testget subset empty,commons configuration registry registry registry logger logger logger logger value role hint configuration builder configuration dump default interpolation add configuration xml add configuration property add configuration xml resource add configuration property resource add configuration unrecognised type empty subset subset list property list section remove key remove subset force create do not force create save section change listener change event registry registry property object property value change event registry registry property object property value object property value registry registry property mock change listener configuration change registry registry property object property value configuration change registry registry property object property value list change event event list change event event,component,component key properties property map map list list config key properties config properties map config map list config list property merge property number config number nest nest nested config nested list merge list list merge list nest config nest nested nested number config number config key properties config property key property property map map list list map config map list config list property merge property,nest foo foo",198,archiva component toc licensing information archiva compontents develop license version archiva component project contain multiple mostly independent module use different project relate archiva component expressionevaluator graph springapacheds springcache springregistry springtaskqueue development get involve archiva development contact devarchivaapacheorg user question may mail usersarchivaapacheorg build publish page archiva web content module child contain web content project report publish archiva web site httpsarchivaapacheorg web content part module submodules publish path component use script shell script deploysitesh run generate site check publish remote repository work linux platform next section script interactive ask confirm publish generation stage part execute deploysitesh argument append mvn call run mvn step manually build page need enough free disk space publish web content archiva web site repository big maven build checkout necessary directory build sparse checkout command change site directory following create site stage folder mvn clean site mvn sitestage result check targetstagingcomponents browser would like use local checkout archivawebcontentgit repository push directly remote repository may add parameter dsiterepositoryurlscmgitfilepathtoyourlocalarchivaarchivawebcontentgit pathtoyourlocalarchiva path bare clone archivawebcontentgit store note use mvn siterun place submodule folder overwrite publish page command publish git repository mvn scmpublishpublishscm publish git repository gitpubsub mechanism transfer http server would like use local checkout archivawebcontentgit repository push directly remote repository may add parameter dsiterepositoryurlscmgitfilepathtoyourlocalarchivaarchivawebcontentgit note build process sparse checkout git repository create sitecontent directory sitecontentgit exist
